Gene name,Gene stable ID,Mouse gene name,Mouse gene stable ID
mdo-mir-7306,ENSMODG00000042986,,
,ENSMODG00000008969,Mlph,ENSMUSG00000026303
,ENSMODG00000024307,Or8u9,ENSMUSG00000075200
,ENSMODG00000024307,Or8u8,ENSMUSG00000075199
,ENSMODG00000041949,,
,ENSMODG00000040773,Or51l14,ENSMUSG00000073949
,ENSMODG00000040773,Or51l4,ENSMUSG00000050281
,ENSMODG00000029726,,
CLDN14,ENSMODG00000021006,Cldn14,ENSMUSG00000047109
,ENSMODG00000033267,,
TMEFF1,ENSMODG00000003346,Tmeff1,ENSMUSG00000028347
,ENSMODG00000050230,,
WSCD2,ENSMODG00000002891,Wscd2,ENSMUSG00000063430
U6,ENSMODG00000026762,,
,ENSMODG00000037909,,
,ENSMODG00000002751,Slc25a24,ENSMUSG00000040322
,ENSMODG00000037287,,
NOP56,ENSMODG00000005184,Nop56,ENSMUSG00000027405
GPR150,ENSMODG00000036931,,
,ENSMODG00000048719,,
,ENSMODG00000012730,Abcc3,ENSMUSG00000020865
,ENSMODG00000031887,,
SMIM40,ENSMODG00000041725,Smim40-ps,ENSMUSG00000115113
SMIM40,ENSMODG00000041725,Smim40,ENSMUSG00000092349
GOLGB1,ENSMODG00000018274,Golgb1,ENSMUSG00000034243
,ENSMODG00000050178,,
,ENSMODG00000017653,Heyl,ENSMUSG00000032744
U2,ENSMODG00000049085,,
monDomV1R1219,ENSMODG00000047743,,
,ENSMODG00000011212,Or52a20,ENSMUSG00000094822
,ENSMODG00000011212,Or52a24,ENSMUSG00000096516
,ENSMODG00000011212,Or52a5b,ENSMUSG00000058662
,ENSMODG00000011212,Or52a5,ENSMUSG00000061626
,ENSMODG00000047538,,
,ENSMODG00000044015,,
,ENSMODG00000042013,,
,ENSMODG00000024306,Or8u9,ENSMUSG00000075200
,ENSMODG00000024306,Or8u8,ENSMUSG00000075199
,ENSMODG00000036001,,
,ENSMODG00000023396,,
,ENSMODG00000040339,,
TAAR5,ENSMODG00000017533,Taar5,ENSMUSG00000069706
,ENSMODG00000046829,Or10ag52,ENSMUSG00000070857
,ENSMODG00000046829,Or10ag57,ENSMUSG00000047594
,ENSMODG00000046829,Or10ag2,ENSMUSG00000043274
,ENSMODG00000046829,Or12e7,ENSMUSG00000058194
,ENSMODG00000046829,Or10ag55-ps1,ENSMUSG00000089732
,ENSMODG00000046829,Or10ag58,ENSMUSG00000050772
,ENSMODG00000046829,Or10ag60,ENSMUSG00000059205
,ENSMODG00000046829,Or12e1,ENSMUSG00000044487
,ENSMODG00000046829,Or12e14,ENSMUSG00000070853
,ENSMODG00000046829,Or12e13,ENSMUSG00000061875
,ENSMODG00000046829,Or10ag53,ENSMUSG00000070856
,ENSMODG00000046829,Or10ag54,ENSMUSG00000070855
,ENSMODG00000046829,Or10ag59,ENSMUSG00000062272
,ENSMODG00000046829,Or10ag56,ENSMUSG00000083706
,ENSMODG00000046829,Or12e10,ENSMUSG00000068814
,ENSMODG00000046829,Or12e9,ENSMUSG00000070852
,ENSMODG00000046829,Or12e8,ENSMUSG00000081234
,ENSMODG00000038056,,
SNRPA1,ENSMODG00000012020,Snrpa1,ENSMUSG00000030512
,ENSMODG00000037524,,
,ENSMODG00000029800,,
PAQR6,ENSMODG00000016910,Paqr6,ENSMUSG00000041423
monDomV1R1220,ENSMODG00000039528,,
,ENSMODG00000051277,,
PTPRM,ENSMODG00000021453,Ptprm,ENSMUSG00000033278
BNIPL,ENSMODG00000046354,Bnipl,ENSMUSG00000028115
,ENSMODG00000029444,,
,ENSMODG00000036984,,
,ENSMODG00000041146,,
U6,ENSMODG00000047310,,
,ENSMODG00000042628,,
PRKAR1B,ENSMODG00000008572,Prkar1b,ENSMUSG00000025855
U8,ENSMODG00000022148,,
,ENSMODG00000042440,,
,ENSMODG00000048658,Or52a33,ENSMUSG00000050085
,ENSMODG00000048658,Or52ae7,ENSMUSG00000073948
,ENSMODG00000048658,Or52ae9,ENSMUSG00000047545
RER1,ENSMODG00000008117,Rer1,ENSMUSG00000029048
,ENSMODG00000047727,,
,ENSMODG00000047170,,
,ENSMODG00000049743,,
,ENSMODG00000047406,Taar4,ENSMUSG00000069707
,ENSMODG00000036935,,
mdo-mir-7294,ENSMODG00000046990,,
SLC39A10,ENSMODG00000012046,Slc39a10,ENSMUSG00000025986
,ENSMODG00000036085,,
,ENSMODG00000024362,Or10ag52,ENSMUSG00000070857
,ENSMODG00000024362,Or10ag57,ENSMUSG00000047594
,ENSMODG00000024362,Or10ag2,ENSMUSG00000043274
,ENSMODG00000024362,Or12e7,ENSMUSG00000058194
,ENSMODG00000024362,Or10ag55-ps1,ENSMUSG00000089732
,ENSMODG00000024362,Or10ag58,ENSMUSG00000050772
,ENSMODG00000024362,Or10ag60,ENSMUSG00000059205
,ENSMODG00000024362,Or12e1,ENSMUSG00000044487
,ENSMODG00000024362,Or12e14,ENSMUSG00000070853
,ENSMODG00000024362,Or12e13,ENSMUSG00000061875
,ENSMODG00000024362,Or10ag53,ENSMUSG00000070856
,ENSMODG00000024362,Or10ag54,ENSMUSG00000070855
,ENSMODG00000024362,Or10ag59,ENSMUSG00000062272
,ENSMODG00000024362,Or10ag56,ENSMUSG00000083706
,ENSMODG00000024362,Or12e10,ENSMUSG00000068814
,ENSMODG00000024362,Or12e9,ENSMUSG00000070852
,ENSMODG00000024362,Or12e8,ENSMUSG00000081234
,ENSMODG00000044882,,
,ENSMODG00000041376,,
,ENSMODG00000022072,Gm23650,ENSMUSG00000065289
,ENSMODG00000037616,,
,ENSMODG00000011138,Mtor,ENSMUSG00000028991
,ENSMODG00000045982,,
,ENSMODG00000014132,,
ZNF572,ENSMODG00000001814,,
RRAS,ENSMODG00000037260,Rras,ENSMUSG00000038387
SNORD57,ENSMODG00000026140,Snord57,ENSMUSG00000065272
ARSK,ENSMODG00000020099,Arsk,ENSMUSG00000021592
,ENSMODG00000041599,Or52a33,ENSMUSG00000050085
,ENSMODG00000041599,Or52ae7,ENSMUSG00000073948
,ENSMODG00000041599,Or52ae9,ENSMUSG00000047545
,ENSMODG00000028680,,
,ENSMODG00000040670,,
,ENSMODG00000037338,Hcls1,ENSMUSG00000022831
,ENSMODG00000046260,,
ACP7,ENSMODG00000013442,Acp7,ENSMUSG00000037469
,ENSMODG00000018832,Gm128,ENSMUSG00000068860
,ENSMODG00000049416,,
APTX,ENSMODG00000003365,Aptx,ENSMUSG00000028411
,ENSMODG00000036865,,
KPNA3,ENSMODG00000010829,Kpna3,ENSMUSG00000021929
SIM2,ENSMODG00000021008,Sim2,ENSMUSG00000062713
,ENSMODG00000043828,,
,ENSMODG00000049963,Taar4,ENSMUSG00000069707
,ENSMODG00000047335,,
,ENSMODG00000040188,Oasl2,ENSMUSG00000029561
,ENSMODG00000030329,,
,ENSMODG00000037490,,
NDUFA10,ENSMODG00000007705,Ndufa10,ENSMUSG00000026260
,ENSMODG00000011272,Or52z1,ENSMUSG00000047535
,ENSMODG00000008582,,
,ENSMODG00000042621,,
,ENSMODG00000023795,Ubl5b,ENSMUSG00000113489
,ENSMODG00000023795,Ubl5c,ENSMUSG00000113951
,ENSMODG00000017652,,
PCSK6,ENSMODG00000012001,Pcsk6,ENSMUSG00000030513
,ENSMODG00000003392,Car4,ENSMUSG00000000805
,ENSMODG00000024304,Or5m8,ENSMUSG00000043267
GSTCD,ENSMODG00000020626,Gstcd,ENSMUSG00000028018
,ENSMODG00000017532,Taar4,ENSMUSG00000069707
,ENSMODG00000037383,,
,ENSMODG00000034109,,
CDC42SE1,ENSMODG00000018833,Cdc42se1,ENSMUSG00000046722
,ENSMODG00000036727,,
DNAJA1,ENSMODG00000003384,Dnaja1,ENSMUSG00000028410
,ENSMODG00000009474,,
SMG5,ENSMODG00000016901,Smg5,ENSMUSG00000001415
,ENSMODG00000011255,Or52z1,ENSMUSG00000047535
PEX10,ENSMODG00000008130,Pex10,ENSMUSG00000029047
,ENSMODG00000048808,Or10ag52,ENSMUSG00000070857
,ENSMODG00000048808,Or10ag57,ENSMUSG00000047594
,ENSMODG00000048808,Or10ag2,ENSMUSG00000043274
,ENSMODG00000048808,Or12e7,ENSMUSG00000058194
,ENSMODG00000048808,Or10ag55-ps1,ENSMUSG00000089732
,ENSMODG00000048808,Or10ag58,ENSMUSG00000050772
,ENSMODG00000048808,Or10ag60,ENSMUSG00000059205
,ENSMODG00000048808,Or12e1,ENSMUSG00000044487
,ENSMODG00000048808,Or12e14,ENSMUSG00000070853
,ENSMODG00000048808,Or12e13,ENSMUSG00000061875
,ENSMODG00000048808,Or10ag53,ENSMUSG00000070856
,ENSMODG00000048808,Or10ag54,ENSMUSG00000070855
,ENSMODG00000048808,Or10ag59,ENSMUSG00000062272
,ENSMODG00000048808,Or10ag56,ENSMUSG00000083706
,ENSMODG00000048808,Or12e10,ENSMUSG00000068814
,ENSMODG00000048808,Or12e9,ENSMUSG00000070852
,ENSMODG00000048808,Or12e8,ENSMUSG00000081234
,ENSMODG00000013613,Prr12,ENSMUSG00000046574
,ENSMODG00000049905,,
,ENSMODG00000040817,,
,ENSMODG00000018280,Hcls1,ENSMUSG00000022831
,ENSMODG00000038010,,
U6,ENSMODG00000044405,,
,ENSMODG00000045793,,
,ENSMODG00000024302,Or5m8,ENSMUSG00000043267
,ENSMODG00000023313,Taar3,ENSMUSG00000069708
SQLE,ENSMODG00000001811,Sqle,ENSMUSG00000022351
,ENSMODG00000041678,,
,ENSMODG00000042798,,
,ENSMODG00000047931,Zfp74,ENSMUSG00000059975
,ENSMODG00000020732,,
,ENSMODG00000034311,,
,ENSMODG00000039943,Or51v14,ENSMUSG00000045132
,ENSMODG00000039943,Or51v8,ENSMUSG00000045780
TAAR2,ENSMODG00000017530,Taar2,ENSMUSG00000059763
TRAF3IP2,ENSMODG00000017907,Traf3ip2,ENSMUSG00000019842
,ENSMODG00000024303,Or5m8,ENSMUSG00000043267
MLLT11,ENSMODG00000023207,Mllt11,ENSMUSG00000053192
,ENSMODG00000051211,Nmi,ENSMUSG00000026946
,ENSMODG00000032136,,
,ENSMODG00000035639,,
PBX2,ENSMODG00000014873,Pbx2,ENSMUSG00000034673
DNAAF5,ENSMODG00000008601,Dnaaf5,ENSMUSG00000025857
,ENSMODG00000037895,Or10ag52,ENSMUSG00000070857
,ENSMODG00000037895,Or10ag57,ENSMUSG00000047594
,ENSMODG00000037895,Or10ag2,ENSMUSG00000043274
,ENSMODG00000037895,Or12e7,ENSMUSG00000058194
,ENSMODG00000037895,Or10ag55-ps1,ENSMUSG00000089732
,ENSMODG00000037895,Or10ag58,ENSMUSG00000050772
,ENSMODG00000037895,Or10ag60,ENSMUSG00000059205
,ENSMODG00000037895,Or12e1,ENSMUSG00000044487
,ENSMODG00000037895,Or12e14,ENSMUSG00000070853
,ENSMODG00000037895,Or12e13,ENSMUSG00000061875
,ENSMODG00000037895,Or10ag53,ENSMUSG00000070856
,ENSMODG00000037895,Or10ag54,ENSMUSG00000070855
,ENSMODG00000037895,Or10ag59,ENSMUSG00000062272
,ENSMODG00000037895,Or10ag56,ENSMUSG00000083706
,ENSMODG00000037895,Or12e10,ENSMUSG00000068814
,ENSMODG00000037895,Or12e9,ENSMUSG00000070852
,ENSMODG00000037895,Or12e8,ENSMUSG00000081234
,ENSMODG00000002922,Oasl1,ENSMUSG00000041827
,ENSMODG00000028392,Scn9a,ENSMUSG00000075316
,ENSMODG00000017650,,
,ENSMODG00000036567,,
,ENSMODG00000043673,Or51v14,ENSMUSG00000045132
,ENSMODG00000043673,Or51v8,ENSMUSG00000045780
IDH3B,ENSMODG00000005208,Idh3b,ENSMUSG00000027406
EXOSC10,ENSMODG00000011194,Exosc10,ENSMUSG00000017264
,ENSMODG00000050506,,
TAAR1,ENSMODG00000023312,Taar1,ENSMUSG00000056379
,ENSMODG00000013620,Prrg2,ENSMUSG00000007837
,ENSMODG00000049881,,
,ENSMODG00000046640,,
FBXO40,ENSMODG00000018286,Fbxo40,ENSMUSG00000047746
,ENSMODG00000029636,Slc25a24,ENSMUSG00000040322
,ENSMODG00000040588,,
,ENSMODG00000024301,Or5m5,ENSMUSG00000044923
,ENSMODG00000036959,,
,ENSMODG00000047570,,
,ENSMODG00000003439,Smu1,ENSMUSG00000028409
,ENSMODG00000043788,,
,ENSMODG00000046217,Or10ag52,ENSMUSG00000070857
,ENSMODG00000046217,Or10ag57,ENSMUSG00000047594
,ENSMODG00000046217,Or10ag2,ENSMUSG00000043274
,ENSMODG00000046217,Or12e7,ENSMUSG00000058194
,ENSMODG00000046217,Or10ag55-ps1,ENSMUSG00000089732
,ENSMODG00000046217,Or10ag58,ENSMUSG00000050772
,ENSMODG00000046217,Or10ag60,ENSMUSG00000059205
,ENSMODG00000046217,Or12e1,ENSMUSG00000044487
,ENSMODG00000046217,Or12e14,ENSMUSG00000070853
,ENSMODG00000046217,Or12e13,ENSMUSG00000061875
,ENSMODG00000046217,Or10ag53,ENSMUSG00000070856
,ENSMODG00000046217,Or10ag54,ENSMUSG00000070855
,ENSMODG00000046217,Or10ag59,ENSMUSG00000062272
,ENSMODG00000046217,Or10ag56,ENSMUSG00000083706
,ENSMODG00000046217,Or12e10,ENSMUSG00000068814
,ENSMODG00000046217,Or12e9,ENSMUSG00000070852
,ENSMODG00000046217,Or12e8,ENSMUSG00000081234
,ENSMODG00000037771,,
PLA2R1,ENSMODG00000005189,Pla2r1,ENSMUSG00000054580
,ENSMODG00000044326,Or51v14,ENSMUSG00000045132
,ENSMODG00000044326,Or51v8,ENSMUSG00000045780
,ENSMODG00000021505,Osbpl1a,ENSMUSG00000044252
U6,ENSMODG00000021969,,
TMEM79,ENSMODG00000016892,Tmem79,ENSMUSG00000001420
,ENSMODG00000036965,,
INTS12,ENSMODG00000020627,Ints12,ENSMUSG00000028016
ZNHIT3,ENSMODG00000003379,Znhit3,ENSMUSG00000020526
,ENSMODG00000041003,,
,ENSMODG00000037814,,
VNN1,ENSMODG00000017529,Vnn1,ENSMUSG00000037440
,ENSMODG00000044635,,
PHF1,ENSMODG00000014121,Phf1,ENSMUSG00000024193
RAI1,ENSMODG00000014082,Rai1,ENSMUSG00000062115
,ENSMODG00000034000,,
,ENSMODG00000040668,Or5m11,ENSMUSG00000057207
,ENSMODG00000040668,Or5m11b,ENSMUSG00000059873
,ENSMODG00000048788,,
,ENSMODG00000036442,,
LRP8,ENSMODG00000000446,Lrp8,ENSMUSG00000028613
,ENSMODG00000031522,,
,ENSMODG00000038532,Or56a4,ENSMUSG00000047225
,ENSMODG00000038532,Or56a5,ENSMUSG00000044120
,ENSMODG00000028150,,
HLCS,ENSMODG00000021009,Hlcs,ENSMUSG00000040820
,ENSMODG00000047416,Or10ag52,ENSMUSG00000070857
,ENSMODG00000047416,Or10ag57,ENSMUSG00000047594
,ENSMODG00000047416,Or10ag2,ENSMUSG00000043274
,ENSMODG00000047416,Or12e7,ENSMUSG00000058194
,ENSMODG00000047416,Or10ag55-ps1,ENSMUSG00000089732
,ENSMODG00000047416,Or10ag58,ENSMUSG00000050772
,ENSMODG00000047416,Or10ag60,ENSMUSG00000059205
,ENSMODG00000047416,Or12e1,ENSMUSG00000044487
,ENSMODG00000047416,Or12e14,ENSMUSG00000070853
,ENSMODG00000047416,Or12e13,ENSMUSG00000061875
,ENSMODG00000047416,Or10ag53,ENSMUSG00000070856
,ENSMODG00000047416,Or10ag54,ENSMUSG00000070855
,ENSMODG00000047416,Or10ag59,ENSMUSG00000062272
,ENSMODG00000047416,Or10ag56,ENSMUSG00000083706
,ENSMODG00000047416,Or12e10,ENSMUSG00000068814
,ENSMODG00000047416,Or12e9,ENSMUSG00000070852
,ENSMODG00000047416,Or12e8,ENSMUSG00000081234
,ENSMODG00000032126,,
GABPB2,ENSMODG00000018836,Gabpb2,ENSMUSG00000038766
,ENSMODG00000002937,2210016L21Rik,ENSMUSG00000029559
,ENSMODG00000050079,,
,ENSMODG00000043768,,
,ENSMODG00000006773,,
,ENSMODG00000005716,,
,ENSMODG00000007745,,
NOSIP,ENSMODG00000013629,Nosip,ENSMUSG00000003421
EBPL,ENSMODG00000039408,Ebpl,ENSMUSG00000021928
,ENSMODG00000027664,,
,ENSMODG00000045972,Or5m11,ENSMUSG00000057207
,ENSMODG00000045972,Or5m11b,ENSMUSG00000059873
GLMP,ENSMODG00000016888,Glmp,ENSMUSG00000001418
,ENSMODG00000047588,,
,ENSMODG00000040477,,
PLCH2,ENSMODG00000008162,Plch2,ENSMUSG00000029055
,ENSMODG00000041753,,
CENPO,ENSMODG00000015893,Cenpo,ENSMUSG00000020652
ILDR1,ENSMODG00000018288,Ildr1,ENSMUSG00000022900
BEND6,ENSMODG00000018724,Bend6,ENSMUSG00000042182
TM2D3,ENSMODG00000011956,Tm2d3,ENSMUSG00000078681
,ENSMODG00000017525,Vnn3,ENSMUSG00000020010
FAM102B,ENSMODG00000002377,Fam102b,ENSMUSG00000040339
,ENSMODG00000024356,Or4a27,ENSMUSG00000075119
,ENSMODG00000024356,Or4a66,ENSMUSG00000075120
,ENSMODG00000024356,Or4a67,ENSMUSG00000075115
,ENSMODG00000032625,,
,ENSMODG00000029812,,
FYN,ENSMODG00000017905,Fyn,ENSMUSG00000019843
,ENSMODG00000036449,Zfp974,ENSMUSG00000070709
ARL11,ENSMODG00000024105,Arl11,ENSMUSG00000043157
KRTAP4-3,ENSMODG00000041986,Gm11569,ENSMUSG00000078260
KRTAP4-3,ENSMODG00000041986,Krtap4-13,ENSMUSG00000048294
KRTAP4-3,ENSMODG00000041986,Krtap4-6,ENSMUSG00000075566
KRTAP4-3,ENSMODG00000041986,Krtap4-2,ENSMUSG00000044649
KRTAP4-3,ENSMODG00000041986,Gm11564,ENSMUSG00000078258
KRTAP4-3,ENSMODG00000041986,Gm11596,ENSMUSG00000078261
KRTAP4-3,ENSMODG00000041986,Krtap4-1,ENSMUSG00000063251
KRTAP4-3,ENSMODG00000041986,Krtap4-8,ENSMUSG00000089724
KRTAP4-3,ENSMODG00000041986,Gm11554,ENSMUSG00000078259
KRTAP4-3,ENSMODG00000041986,Gm11563,ENSMUSG00000069718
KRTAP4-3,ENSMODG00000041986,Gm11595,ENSMUSG00000078668
KRTAP4-3,ENSMODG00000041986,Krtap4-9,ENSMUSG00000078262
,ENSMODG00000024298,Or5m11,ENSMUSG00000057207
,ENSMODG00000024298,Or5m11b,ENSMUSG00000059873
,ENSMODG00000042880,,
,ENSMODG00000037847,,
HNF1A,ENSMODG00000002966,Hnf1a,ENSMUSG00000029556
,ENSMODG00000005499,,
,ENSMODG00000046374,,
SLC24A2,ENSMODG00000003525,Slc24a2,ENSMUSG00000037996
,ENSMODG00000043683,Or10ag52,ENSMUSG00000070857
,ENSMODG00000043683,Or10ag57,ENSMUSG00000047594
,ENSMODG00000043683,Or10ag2,ENSMUSG00000043274
,ENSMODG00000043683,Or12e7,ENSMUSG00000058194
,ENSMODG00000043683,Or10ag55-ps1,ENSMUSG00000089732
,ENSMODG00000043683,Or10ag58,ENSMUSG00000050772
,ENSMODG00000043683,Or10ag60,ENSMUSG00000059205
,ENSMODG00000043683,Or12e1,ENSMUSG00000044487
,ENSMODG00000043683,Or12e14,ENSMUSG00000070853
,ENSMODG00000043683,Or12e13,ENSMUSG00000061875
,ENSMODG00000043683,Or10ag53,ENSMUSG00000070856
,ENSMODG00000043683,Or10ag54,ENSMUSG00000070855
,ENSMODG00000043683,Or10ag59,ENSMUSG00000062272
,ENSMODG00000043683,Or10ag56,ENSMUSG00000083706
,ENSMODG00000043683,Or12e10,ENSMUSG00000068814
,ENSMODG00000043683,Or12e9,ENSMUSG00000070852
,ENSMODG00000043683,Or12e8,ENSMUSG00000081234
TRIT1,ENSMODG00000041050,Trit1,ENSMUSG00000028653
,ENSMODG00000034483,,
MYO19,ENSMODG00000003372,Myo19,ENSMUSG00000020527
,ENSMODG00000042523,,
ARID1A,ENSMODG00000014380,Arid1a,ENSMUSG00000007880
ARHGEF38,ENSMODG00000020629,Arhgef38,ENSMUSG00000040969
,ENSMODG00000046104,,
,ENSMODG00000023794,,
,ENSMODG00000022914,,
,ENSMODG00000023115,Litaf,ENSMUSG00000022500
DENND4C,ENSMODG00000004166,Dennd4c,ENSMUSG00000038024
,ENSMODG00000046305,Or5m13b,ENSMUSG00000042863
,ENSMODG00000046305,Or5m13,ENSMUSG00000058884
,ENSMODG00000048665,,
,ENSMODG00000045305,,
RCN3,ENSMODG00000013632,Rcn3,ENSMUSG00000019539
SRM,ENSMODG00000011202,Srm,ENSMUSG00000006442
,ENSMODG00000030774,,
,ENSMODG00000008485,Atl3,ENSMUSG00000024759
,ENSMODG00000030547,,
,ENSMODG00000050820,Or10ag52,ENSMUSG00000070857
,ENSMODG00000050820,Or10ag57,ENSMUSG00000047594
,ENSMODG00000050820,Or10ag2,ENSMUSG00000043274
,ENSMODG00000050820,Or12e7,ENSMUSG00000058194
,ENSMODG00000050820,Or10ag55-ps1,ENSMUSG00000089732
,ENSMODG00000050820,Or10ag58,ENSMUSG00000050772
,ENSMODG00000050820,Or10ag60,ENSMUSG00000059205
,ENSMODG00000050820,Or12e1,ENSMUSG00000044487
,ENSMODG00000050820,Or12e14,ENSMUSG00000070853
,ENSMODG00000050820,Or12e13,ENSMUSG00000061875
,ENSMODG00000050820,Or10ag53,ENSMUSG00000070856
,ENSMODG00000050820,Or10ag54,ENSMUSG00000070855
,ENSMODG00000050820,Or10ag59,ENSMUSG00000062272
,ENSMODG00000050820,Or10ag56,ENSMUSG00000083706
,ENSMODG00000050820,Or12e10,ENSMUSG00000068814
,ENSMODG00000050820,Or12e9,ENSMUSG00000070852
,ENSMODG00000050820,Or12e8,ENSMUSG00000081234
HBE1,ENSMODG00000011306,Hbb-y,ENSMUSG00000052187
GPSM3,ENSMODG00000014867,Gpsm3,ENSMUSG00000034786
,ENSMODG00000023650,,
,ENSMODG00000039261,,
,ENSMODG00000002361,Henmt1,ENSMUSG00000045662
TARS3,ENSMODG00000011941,Tarsl2,ENSMUSG00000030515
RCBTB1,ENSMODG00000010861,Rcbtb1,ENSMUSG00000035469
EPHA5,ENSMODG00000020730,Epha5,ENSMUSG00000029245
,ENSMODG00000039043,,
ZNF451,ENSMODG00000018722,Zfp451,ENSMUSG00000042197
,ENSMODG00000041918,,
,ENSMODG00000025108,Cd86,ENSMUSG00000022901
,ENSMODG00000043000,Or5m13b,ENSMUSG00000042863
,ENSMODG00000043000,Or5m13,ENSMUSG00000058884
,ENSMODG00000036745,,
,ENSMODG00000047999,Scn9a,ENSMUSG00000075316
PCM1,ENSMODG00000019039,Pcm1,ENSMUSG00000031592
,ENSMODG00000023793,,
,ENSMODG00000042718,Cabyr,ENSMUSG00000024430
,ENSMODG00000039617,Or10ag52,ENSMUSG00000070857
,ENSMODG00000039617,Or10ag57,ENSMUSG00000047594
,ENSMODG00000039617,Or10ag2,ENSMUSG00000043274
,ENSMODG00000039617,Or12e7,ENSMUSG00000058194
,ENSMODG00000039617,Or10ag55-ps1,ENSMUSG00000089732
,ENSMODG00000039617,Or10ag58,ENSMUSG00000050772
,ENSMODG00000039617,Or10ag60,ENSMUSG00000059205
,ENSMODG00000039617,Or12e1,ENSMUSG00000044487
,ENSMODG00000039617,Or12e14,ENSMUSG00000070853
,ENSMODG00000039617,Or12e13,ENSMUSG00000061875
,ENSMODG00000039617,Or10ag53,ENSMUSG00000070856
,ENSMODG00000039617,Or10ag54,ENSMUSG00000070855
,ENSMODG00000039617,Or10ag59,ENSMUSG00000062272
,ENSMODG00000039617,Or10ag56,ENSMUSG00000083706
,ENSMODG00000039617,Or12e10,ENSMUSG00000068814
,ENSMODG00000039617,Or12e9,ENSMUSG00000070852
,ENSMODG00000039617,Or12e8,ENSMUSG00000081234
CCT3,ENSMODG00000016883,Cct3,ENSMUSG00000001416
,ENSMODG00000043594,,
,ENSMODG00000042161,,
,ENSMODG00000023655,,
,ENSMODG00000003816,Gp6,ENSMUSG00000078810
,ENSMODG00000011325,,
,ENSMODG00000024297,Or5m12,ENSMUSG00000075206
CASR,ENSMODG00000018291,Casr,ENSMUSG00000051980
,ENSMODG00000050748,,
,ENSMODG00000000462,Magoh,ENSMUSG00000028609
,ENSMODG00000000462,Magohb,ENSMUSG00000030188
,ENSMODG00000051463,,
SLC18B1,ENSMODG00000017522,Slc18b1,ENSMUSG00000037455
,ENSMODG00000040776,Or10ag52,ENSMUSG00000070857
,ENSMODG00000040776,Or10ag57,ENSMUSG00000047594
,ENSMODG00000040776,Or10ag2,ENSMUSG00000043274
,ENSMODG00000040776,Or12e7,ENSMUSG00000058194
,ENSMODG00000040776,Or10ag55-ps1,ENSMUSG00000089732
,ENSMODG00000040776,Or10ag58,ENSMUSG00000050772
,ENSMODG00000040776,Or10ag60,ENSMUSG00000059205
,ENSMODG00000040776,Or12e1,ENSMUSG00000044487
,ENSMODG00000040776,Or12e14,ENSMUSG00000070853
,ENSMODG00000040776,Or12e13,ENSMUSG00000061875
,ENSMODG00000040776,Or10ag53,ENSMUSG00000070856
,ENSMODG00000040776,Or10ag54,ENSMUSG00000070855
,ENSMODG00000040776,Or10ag59,ENSMUSG00000062272
,ENSMODG00000040776,Or10ag56,ENSMUSG00000083706
,ENSMODG00000040776,Or12e10,ENSMUSG00000068814
,ENSMODG00000040776,Or12e9,ENSMUSG00000070852
,ENSMODG00000040776,Or12e8,ENSMUSG00000081234
,ENSMODG00000025679,Cuta,ENSMUSG00000024194
PIGV,ENSMODG00000014399,Pigv,ENSMUSG00000043257
MASP2,ENSMODG00000011217,Masp2,ENSMUSG00000028979
SUN1,ENSMODG00000008621,Sun1,ENSMUSG00000036817
,ENSMODG00000024948,,
,ENSMODG00000004845,Sorbs2,ENSMUSG00000031626
,ENSMODG00000017647,Mycl,ENSMUSG00000028654
GUSB,ENSMODG00000006507,Gusb,ENSMUSG00000025534
SEMA6C,ENSMODG00000018839,Sema6c,ENSMUSG00000038777
,ENSMODG00000039759,,
,ENSMODG00000044974,,
DNAH7,ENSMODG00000012112,Dnah7b,ENSMUSG00000041144
DNAH7,ENSMODG00000012112,Dnah7a,ENSMUSG00000096141
DNAH7,ENSMODG00000012112,Dnah7c,ENSMUSG00000101337
,ENSMODG00000011838,,
,ENSMODG00000013649,Fcgrt,ENSMUSG00000003420
,ENSMODG00000044936,,
,ENSMODG00000035231,,
,ENSMODG00000048739,,
,ENSMODG00000010337,Pitpnb,ENSMUSG00000050017
,ENSMODG00000048154,Or10ag52,ENSMUSG00000070857
,ENSMODG00000048154,Or10ag57,ENSMUSG00000047594
,ENSMODG00000048154,Or10ag2,ENSMUSG00000043274
,ENSMODG00000048154,Or12e7,ENSMUSG00000058194
,ENSMODG00000048154,Or10ag55-ps1,ENSMUSG00000089732
,ENSMODG00000048154,Or10ag58,ENSMUSG00000050772
,ENSMODG00000048154,Or10ag60,ENSMUSG00000059205
,ENSMODG00000048154,Or12e1,ENSMUSG00000044487
,ENSMODG00000048154,Or12e14,ENSMUSG00000070853
,ENSMODG00000048154,Or12e13,ENSMUSG00000061875
,ENSMODG00000048154,Or10ag53,ENSMUSG00000070856
,ENSMODG00000048154,Or10ag54,ENSMUSG00000070855
,ENSMODG00000048154,Or10ag59,ENSMUSG00000062272
,ENSMODG00000048154,Or10ag56,ENSMUSG00000083706
,ENSMODG00000048154,Or12e10,ENSMUSG00000068814
,ENSMODG00000048154,Or12e9,ENSMUSG00000070852
,ENSMODG00000048154,Or12e8,ENSMUSG00000081234
,ENSMODG00000027544,Phf11b,ENSMUSG00000091649
,ENSMODG00000027544,Phf11c,ENSMUSG00000091144
,ENSMODG00000027544,Phf11a,ENSMUSG00000044703
,ENSMODG00000027544,Phf11d,ENSMUSG00000068245
BAG2,ENSMODG00000018721,Bag2,ENSMUSG00000042215
